,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1521,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5275913331995069,0.35857833572416975,1.8979863567299817,-0.14857814451392748,2621.29875,2621.29875
1522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.515112633378484,-1.6198859686241207,-0.6607263765947159,-0.5471457076174902,263.5,263.5
1523,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.1946884817584071,0.6166388971609033,-0.12207484749719996,-0.3421151379465412,1268.42,1268.42
1524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8480154848195839,-1.1037648457506537,-0.6289924166018924,1.3685739189463324,556.14,556.14
1525,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.568969825964757,-0.6736639100227644,-0.6529403492358818,-0.6042428282853495,145.54,145.54
1526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5938931974707625,0.0,-0.2654085329666441,1.7037414324771423,1527.17,1527.17
1527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3286517122496995,-1.1037648457506537,-0.6753546704204039,-0.22495481242028456,285.78,285.78
1528,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.20716718157943,-0.329583161440453,-0.651760648120907,-0.9753741126264345,160.99,160.99
1529,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.7954837660460516,-0.7596840971683423,-0.5558509474734518,-0.5415842997602311,711.08,711.08
1530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8342113111858205,-0.329583161440453,-0.6449183816540528,-0.9953951809125668,311.33,311.33
1531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.1145824438533878,0.10051777428743622,-0.2184564285906451,1.109041552274245,1608.54,1608.54
1532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.1159079176661284,2.853163762945927,-0.4520372493556651,-0.8967728815771737,1172.37,1172.37
1533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.23341602689817603,-0.7596840971683423,-0.6682764637305549,-0.6301960649525582,265.67,265.67
1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7941582922333109,-1.1897850328962314,-0.6353628026227567,-0.5812556758086789,334.22,334.22
1535,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.168439636439661,-1.5338657814785428,-0.6643834500511379,-0.9968782230078359,213.82,213.82
1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5938931974707625,0.4445985228697476,-0.643266800093088,-0.9657343390071855,284.65,284.65
1537,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-2.2233891923411977e-16,0.4445985228697476,0.11528101683573962,0.8513629882212439,1577.34,1577.34
1538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5551656523309936,0.9607196457432147,-0.6726413578559618,-0.6502171332386907,871.73,871.73
1539,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5538401785182528,0.10051777428743622,-0.6418511587551182,-0.9242091603396515,332.82,332.82
1540,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4336811216607239,-0.07152260000371947,-0.6686303740650473,-0.8003751453846841,288.34,288.34
1541,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.835536784998561,-0.9317244714594979,-0.6647373603856302,-0.5612346075225464,463.64,463.64
1542,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.006902086816881705,0.10051777428743622,-0.616251644560164,-0.46817371604441216,461.54,461.54
1543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.006902086816881705,-0.7596840971683423,-0.6537661400163642,-0.5734697048085162,341.44,341.44
1544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5676443521520166,-1.2758052200418093,-0.663675629382153,-0.6301960649525582,183.89,183.89
1545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.0082275606296223,0.4445985228697476,-0.5185723922402465,1.484621962901137,-730.8,-730.8
1546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.353575083755705,-0.6736639100227644,0.17108087957404983,2.022595482959993,2046.59,2046.59
1547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.488863788059738,0.2725581485785919,-0.6071679459748578,-0.5000591210926971,245.22,245.22
1548,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.3687047312022091,0.2725581485785919,-0.6347729520652692,-1.0061472361032675,131.45,131.45
1549,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.4074322763419781,-0.24356297429487517,-0.25278573103641316,1.5090921574730767,761.47,761.47
1550,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4350065954734645,-1.0177446586050758,-0.620616538685571,0.3667789835920749,1381.77,1381.77
1551,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0082275606296223,-1.5338657814785428,-0.6527044090128868,-0.49449771323543823,200.19,200.19
1552,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11325697004064705,0.10051777428743622,1.8979863567299817,0.7338319021711699,2621.29875,2621.29875
1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.2233891923411977e-16,1.3908205814711039,-0.4638342605054136,-0.8048242716704912,240.02,240.02
1554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.8755898039510708,-0.5016235357316087,-0.6626138983786756,-0.6146241229522329,774.36,774.36
1555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.20716718157943,-1.3618254071873872,-0.6720515072984744,-0.5323152866647995,249.01,249.01
1556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7140522543282916,-0.5016235357316087,-0.6600185559257309,-0.9230968787681997,247.02,247.02
1557,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.488863788059738,-0.6736639100227644,1.8979863567299817,1.869471386623461,977.08,977.08
1558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.727856427962055,1.9929618914901488,-0.6540020802393592,0.6296481949785177,503.59,503.59
1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.8079624658670743,1.2187802071799483,0.7473648742392635,1.8038467739078046,1204.27,1204.27
1560,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.2233891923411977e-16,-1.0177446586050758,-0.6647373603856302,-1.017640812341603,115.23,115.23
1561,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1283866174871513,-1.3618254071873872,-0.6560075721348165,-0.9902045335791251,104.46,104.46
1562,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.515112633378484,-1.4478455943329651,-0.6706358659605045,-0.6973037197634836,284.62,284.62
1563,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4336811216607239,-0.5876437228771866,0.6309283741912458,-0.36176544570885627,1012.61,1012.61
1564,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6339462164232722,-0.07152260000371947,-0.6686303740650473,-0.8849085448150212,295.12,295.12
1565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.314847538615936,0.35857833572416975,1.8979863567299817,-0.2742659620879811,2621.29875,2621.29875
1566,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.16711416262692036,-1.0177446586050758,-0.6722874475214693,-0.7807248376223689,190.06,190.06
1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11325697004064705,1.7349013300534153,-0.33678045042262245,1.3874827056610128,1072.6,1072.6
1568,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.08700812472190103,-1.0177446586050758,-0.5692995401841651,-0.2957700724693827,-324.51,-324.51
1569,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.2233891923411977e-16,-0.5016235357316087,1.8979863567299817,1.4805435971391472,2621.29875,2621.29875
1570,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9681745416771128,-1.3618254071873872,-0.5879388178007677,-0.9783401968169725,169.94,169.94
1571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.2084926553921707,0.5306187100153255,1.8979863567299817,0.09686532225310394,1737.08,1737.08
1572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.6490758638697764,1.2187802071799483,-0.6302900878283647,1.8761450760521718,457.57,457.57
1573,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5938931974707625,2.2510224529268825,-0.6502270366714397,-0.5827387179039479,875.85,875.85
1574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.048280579582132,-0.9317244714594979,-0.6459801126575303,-0.7744219087174754,177.91,177.91
1575,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.5275913331995069,1.1327600200343704,-0.5756699262050292,0.8799115485551733,711.36,711.36
1576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.075854898713619,2.33704264007246,-0.558328319814899,-0.026227171654228953,2621.29875,2621.29875
1577,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.2347415007109168,1.3908205814711039,0.2555474794062491,0.020859414870563902,2621.29875,2621.29875
1578,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.8493409586323246,-1.6198859686241207,-0.6424410093126056,-0.8482032529571116,150.4,150.4
1579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9143173490908394,1.304800394325526,0.9408358570951385,0.0460711304901381,1397.26,1397.26
1580,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.7291819017747958,1.8209215171989932,1.8979863567299817,0.4976574484995702,2621.29875,2621.29875
1581,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.075854898713619,-0.5876437228771866,-0.6504629768944347,-0.652070935857777,-963.88,-963.88
1582,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8480154848195839,0.9607196457432147,-0.19993512108553999,0.7141815944088546,1459.74,1459.74
1583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2347415007109168,-1.5338657814785428,-0.6796015944343133,-0.589783167856476,338.74,338.74
1584,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.04695510576939137,1.2187802071799483,1.509333824401518,-0.15488107341882082,-651.66,-651.66
1585,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.3673792573894684,-0.4156033485860309,0.9454366914435406,0.3764187572113238,614.97,614.97
1586,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5538401785182528,2.939183950091505,1.8979863567299817,2.1364189637718938,2621.29875,2621.29875
1587,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.6739992353757819,1.304800394325526,-0.6648553304971279,-0.5378766945220584,541.67,541.67
1588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.24722020053193947,-0.9317244714594979,-0.6521145584553995,-0.4904193474734483,283.79,283.79
1589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3273262384369588,-0.5016235357316087,-0.4743336004286897,-0.7184370696210679,339.36,339.36
1590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.5289168070122476,-0.8457042843139201,-0.6628498386016706,-0.8315190293853346,161.82,161.82
1591,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.7153777281410323,2.0789820786357267,-0.47810864399660924,-0.10556992375112427,2621.29875,2621.29875
1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.48753831424699723,-1.4478455943329651,-0.6503450067829372,-0.8456079292903907,225.98,225.98
1593,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7541052732808012,-0.6736639100227644,-0.37370509532133517,1.2669855354204007,1123.63,1123.63
1594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5538401785182528,1.0467398328887925,-0.6002077093965061,-0.5349106103315204,976.49,976.49
1595,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.48753831424699723,0.788679271452059,-0.4809399266725489,-0.3024437618980935,477.84,477.84
1596,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.2233891923411977e-16,0.4445985228697476,-0.670989776294997,-0.5282369209028096,722.02,722.02
1597,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.7679094469145646,-0.7596840971683423,-0.1200693556017427,0.5784832426917346,497.43,497.43
1598,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.23341602689817603,2.939183950091505,1.8979863567299817,1.9135918889577157,2621.29875,2621.29875
1599,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2885986932971898,-0.5016235357316087,-0.5652885563932506,0.17027590596892284,-290.97,-290.97
1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0082275606296223,0.4445985228697476,-0.6407894277516408,-0.719920111716337,232.68,232.68
1601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8880685037720936,0.5306187100153255,-0.6758265508663939,-0.4700275186634985,196.12,196.12
1602,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7941582922333109,1.7349013300534153,1.8979863567299817,2.220952363202231,2621.29875,2621.29875
1603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.12706114367441068,-0.9317244714594979,-0.6724054176329668,-0.7929599349083387,159.16,159.16
1604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.2872732194844491,-1.5338657814785428,-0.6680405235075599,-0.9271752445301897,131.15,131.15
1605,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3135220648031954,-0.9317244714594979,-0.648103574664485,-0.8938067973866356,219.35,219.35
1606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.9957488608085994,-0.8457042843139201,-0.48636655180143323,-0.9075249367678745,520.04,520.04
1607,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.2233891923411977e-16,0.4445985228697476,-0.367334709300471,0.8217021463158622,676.63,676.63
1608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0344764059483684,0.10051777428743622,-0.6501090665599423,-0.9342196944827177,378.46,378.46
1609,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.2233891923411977e-16,0.18653796143301407,-0.6639115696051479,-0.5382474550458758,225.92,225.92
1610,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7941582922333109,-1.1897850328962314,-0.5385093410833215,0.4442679330698837,705.43,705.43
1611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.5289168070122476,0.2725581485785919,-0.6780679829848462,-0.5719866627132472,177.9,177.9
1612,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.074529424900878,1.3908205814711039,-0.6779500128733487,-0.5115526973310326,552.59,552.59
1613,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.6878034090095455,0.0,-0.6258072235914603,-0.7799833165747343,233.23,233.23
1614,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-2.2233891923411977e-16,0.014497587141858377,-0.6410253679746358,-0.6298253044287409,428.17,428.17
1615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4474852952944878,0.2725581485785919,-0.18070599291144993,1.8060713370507082,817.88,817.88
1616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0344764059483684,0.5306187100153255,0.6329338660867031,-0.05477573198815869,1229.69,1229.69
1617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.6490758638697764,1.2187802071799483,-0.3254553197188639,1.4734991471866192,-417.57,-417.57
1618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.15330998899315673,-0.15754278714929731,1.0407565415335083,1.4972278207109244,1391.75,1391.75
1619,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6739992353757819,-0.7596840971683423,-0.11063174668194395,1.1179398048458593,1699.21,1699.21
1620,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.074529424900878,-0.329583161440453,-0.6404355174171484,-0.747727151002632,421.34,421.34
1621,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.4336811216607239,-1.1037648457506537,-0.6741749693054291,-0.9475670733401393,182.1,182.1
1622,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0082275606296223,0.8746994585976369,-0.651760648120907,-0.749210193097901,236.12,236.12
1623,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5938931974707625,0.014497587141858377,1.8979863567299817,1.2614241275631422,2621.29875,2621.29875
1624,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.9281215227246031,0.35857833572416975,-0.6524684687898918,-0.8615506318145332,149.68,149.68
1625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5538401785182528,-0.6736639100227644,1.638747036714259,-0.08184125022681911,808.59,808.59
1626,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.6490758638697764,-0.6736639100227644,0.08614239929586087,0.2926268788286214,441.11,441.11
1627,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.3673792573894684,-0.329583161440453,1.8979863567299817,-0.15191498922828273,1348.68,1348.68
1628,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6339462164232722,0.10051777428743622,-0.6456262023230378,-0.7510639957169875,387.44,387.44
1629,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.1145824438533878,-1.6198859686241207,-0.6727593279674593,-0.5838509994753998,244.38,244.38
1630,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.23341602689817603,-0.8457042843139201,-0.6420870989781132,-0.8126102426706538,228.75,228.75
1631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8742643301383302,-1.5338657814785428,-0.6524684687898918,-0.8422710845760353,281.26,281.26
1632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.9556958418560897,-1.2758052200418093,-0.6703999257375096,-0.7755341902889271,327.34,327.34
1633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5289168070122476,0.5306187100153255,1.8979863567299817,1.3607879479461695,2621.29875,2621.29875
1634,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3673792573894684,-0.7596840971683423,1.8979863567299817,1.063808768368538,2621.29875,2621.29875
1635,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.23341602689817603,0.0,1.8979863567299817,-0.46780295552059487,-1267.4912499999998,-1267.4912499999998
1636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.7692349207273053,2.1650022657813044,-0.43847068653345433,1.0801222314164982,450.45,450.45
1637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.2233891923411977e-16,-1.4478455943329651,-0.6642654799396404,-0.8659997581003405,150.66,150.66
1638,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.48753831424699723,-1.1037648457506537,-0.5796809099959437,0.7953781491248363,407.08,407.08
1639,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0344764059483684,-1.1037648457506537,-0.6422050690896107,-0.4867117422352756,462.33,462.33
1640,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.12706114367441068,-1.4478455943329651,-0.6611982570407058,-0.787769287574897,230.53,230.53
1641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.1283866174871513,-0.4156033485860309,-0.6345370118422742,-0.5764357889990545,-195.11,-195.11
1642,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.2233891923411977e-16,1.9069417043445709,1.8979863567299817,1.0259911949391767,2621.29875,2621.29875
1643,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.5289168070122476,-0.8457042843139201,-0.6392558163021737,-0.8715611659575996,115.16,115.16
1644,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.314847538615936,1.9069417043445709,-0.6550638112428365,-0.6175902071427711,-1046.32,-1046.32
1645,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-2.2233891923411977e-16,-1.0177446586050758,0.1714347899085423,-0.43814211361521355,1206.57,1206.57
1646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0883335985346416,-0.6736639100227644,-0.5442898765466982,0.5451147955481805,495.99,495.99
1647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.2233891923411977e-16,0.18653796143301407,-0.6259251937029577,-0.976115633674069,240.81,240.81
1648,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.4488107691072283,0.014497587141858377,-0.6731132383019517,-0.5334275682362514,260.72,260.72
1649,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.727856427962055,0.35857833572416975,-0.40779845754410826,0.7171476785993928,758.49,758.49
1650,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.12706114367441068,0.18653796143301407,1.8979863567299817,2.0003498515309563,-1267.4912499999998,-1267.4912499999998
1651,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.4074322763419781,1.304800394325526,1.8979863567299817,1.5539541808549664,2621.29875,2621.29875
